vertex,degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality
CP03-1544,2,0.0,0.0046220473,1.9843059e-05,2.8549596e-20
CP00-1026,2,0.0,0.0046220473,1.9843059e-05,2.8549596e-20
CP09-2034,2,0.0,0.0046220473,1.9842995e-05,2.8549596e-20
CP09-2037,2,0.0,0.0046220473,1.9842995e-05,2.8549596e-20
CP09-2035,13,1.0039626907598631e-08,0.0046220473,1.9842995e-05,2.8549596e-20
CP09-2038,2,0.0,0.0046220473,1.9842995e-05,2.8549596e-20
CP09-2039,2,0.0,0.0046220473,1.9842995e-05,2.8549596e-20
CP09-2036,2,0.0,0.0046220473,1.9842995e-05,2.8549596e-20
CP06-3057,2,0.0,0.0046220515,1.9842913e-05,4.6992054e-07
CP06-3056,2,0.0,0.0046220515,1.9842913e-05,4.6992054e-07
CP06-3055,2,0.0,0.0046220515,1.9842913e-05,4.6992054e-07
CP02-2259,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP03-1482,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1479,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1530,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1529,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP98-1829,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP03-1483,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1531,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1480,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1477,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1478,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP03-1481,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-2260,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-3010,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-2258,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-1476,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP02-2257,2,0.0,0.004622053,1.98428e-05,4.06654e-08
CP00-1831,2,0.0,0.004622053,1.9842444e-05,7.084178e-08
CP00-1829,2,0.0,0.004622053,1.9842444e-05,7.084178e-08
CP99-1922,2,0.0,0.004622053,1.9842444e-05,7.084178e-08
CP00-1832,2,0.0,0.004622053,1.9842444e-05,7.084178e-08
CP12-2434,2,0.0,0.004622053,1.9842442e-05,1.7215201e-06
HoCP15-0915,2,0.0,0.004622053,1.9842442e-05,1.7215201e-06
CP93-1574,2,0.0,0.0046220473,1.9842173e-05,2.8549596e-20
CP93-1760,2,0.0,0.0046220473,1.9842173e-05,2.8549596e-20
CP93-1573,2,0.0,0.0046220473,1.9842173e-05,2.8549596e-20
CP93-1758,2,0.0,0.0046220473,1.9842173e-05,2.8549596e-20
CP93-1759,2,0.0,0.0046220473,1.9842173e-05,2.8549596e-20
CP94-1856,2,0.0,0.0046220473,1.9842173e-05,2.8549596e-20
CP96-1311,2,0.0,0.00462205,1.9842126e-05,2.9430149e-08
CP96-1312,2,0.0,0.00462205,1.9842126e-05,2.9430149e-08
CP96-1673,2,0.0,0.00462205,1.9842126e-05,2.9430149e-08
CP09-1612,2,0.0,0.00462205,1.9842111e-05,5.347111e-07
CP11-2467,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2476,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2936,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2474,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2943,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2948,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2945,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2468,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2965,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2475,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2966,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2967,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2471,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2961,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2954,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2960,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2939,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2949,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2956,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2940,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2942,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2473,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2470,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2962,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2472,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2957,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2959,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2964,4,5.8186369500390356e-08,0.004622053,1.9842093e-05,1.064151e-08
CP06-2950,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2963,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2953,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2955,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2947,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2466,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2941,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2946,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2938,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2937,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2477,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP11-2469,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2958,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2952,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2944,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP06-2951,2,0.0,0.004622053,1.9842093e-05,1.064151e-08
CP13-2391,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP13-2393,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP13-2392,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP12-2294,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP12-2295,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP13-2388,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP12-2292,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP13-2387,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP13-2389,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP13-2386,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP12-2293,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP13-2390,2,0.0,0.004622053,1.9842075e-05,1.3917081e-06
CP06-2826,1,0.0,0.004619771,1.9841971e-05,5.939668e-07
CP06-2822,1,0.0,0.004619771,1.9841971e-05,5.939668e-07
CP06-2824,1,0.0,0.004619771,1.9841971e-05,5.939668e-07
CP06-2823,1,0.0,0.004619771,1.9841971e-05,5.939668e-07
CP06-2825,1,0.0,0.004619771,1.9841971e-05,5.939668e-07
CP99-1961,2,0.0,0.004622053,1.9841595e-05,7.3657503e-07
CP99-1960,2,0.0,0.004622053,1.9841595e-05,7.3657503e-07
CP19-2404,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2401,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2402,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2405,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2403,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP18-2473,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2408,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2400,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2406,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2407,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP19-2399,2,0.0,0.0046220473,1.9841536e-05,2.8549596e-20
CP11-1918,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1907,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1914,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1912,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1902,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1915,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1901,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1903,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1904,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1897,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP13-1125,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1908,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1905,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1895,18,2.9206187690533625e-08,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1900,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1917,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1909,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1899,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1913,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1911,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1896,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1916,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1910,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1898,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP11-1906,2,0.0,0.00462205,1.9841114e-05,1.0207977e-18
CP13-2143,2,0.0,0.004622053,1.9841113e-05,1.9369008e-07
CP09-2155,2,0.0,0.004622053,1.9840902e-05,6.344893e-07
CP09-2151,2,0.0,0.004622053,1.9840902e-05,6.344893e-07
CP09-2150,2,0.0,0.004622053,1.9840902e-05,6.344893e-07
CP09-2152,2,0.0,0.004622053,1.9840902e-05,6.344893e-07
CP09-2154,2,0.0,0.004622053,1.9840902e-05,6.344893e-07
CP09-2153,2,0.0,0.004622053,1.9840902e-05,6.344893e-07
CP09-2156,2,0.0,0.004622053,1.9840902e-05,6.344893e-07
CP19-1945,2,0.0,0.00462205,1.9840872e-05,9.555454e-06
CP19-1950,2,0.0,0.00462205,1.9840872e-05,9.555454e-06
CP19-1946,2,0.0,0.00462205,1.9840872e-05,9.555454e-06
CP19-1949,2,0.0,0.00462205,1.9840872e-05,9.555454e-06
CP19-1947,2,0.0,0.00462205,1.9840872e-05,9.555454e-06
CP19-1948,2,0.0,0.00462205,1.9840872e-05,9.555454e-06
CP15-4246,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4146,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4237,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4127,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4139,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4122,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4101,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4094,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4253,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4145,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4106,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4132,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4118,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4109,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4131,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4153,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4129,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4096,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4149,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4239,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4105,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4142,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4226,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4103,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4137,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4151,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-1604,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4098,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4099,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4138,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4111,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4238,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4244,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4148,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4134,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4249,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4254,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4093,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4119,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4250,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4102,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4152,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4245,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4247,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4126,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4223,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4113,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4104,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4224,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4222,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4229,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4147,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4124,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP15-4230,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4120,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4121,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4100,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4116,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4117,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP19-4128,2,0.0,0.00462205,1.98408e-05,6.9589566e-07
CP13-1394,2,0.0,0.004622053,1.9840358e-05,1.6141167e-06
CP13-1397,2,0.0,0.004622053,1.9840358e-05,1.6141167e-06
CP13-1395,2,0.0,0.004622053,1.9840358e-05,1.6141167e-06
CP13-1392,2,0.0,0.004622053,1.9840358e-05,1.6141167e-06
CP13-1396,2,0.0,0.004622053,1.9840358e-05,1.6141167e-06
CP13-1393,2,0.0,0.004622053,1.9840358e-05,1.6141167e-06
CP12-1615,2,0.0,0.004622053,1.9840358e-05,1.6141167e-06
CP10-2429,2,0.0,0.004622053,1.9840321e-05,5.120481e-06
CP10-2428,2,0.0,0.004622053,1.9840321e-05,5.120481e-06
HoCP13-0764,4,5.7660109575863316e-08,0.004622053,1.9840321e-05,5.120481e-06
L96-0074,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
CP90-0926,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
CP91-0535,3,3.05752259066594e-08,0.004622053,1.9840054e-05,1.07617915e-08
L96-0078,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
CP91-0524,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
L92-0299,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
CP90-0902,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
L90-0171,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
L89-0132,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
L88-0059,2,0.0,0.004622053,1.9840054e-05,1.07617915e-08
CP04-1393,2,0.0,0.004622053,1.9840012e-05,5.770621e-08
CP04-1392,2,0.0,0.004622053,1.9840012e-05,5.770621e-08
CP03-1039,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1045,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1044,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1043,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1048,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1042,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1041,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1049,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1040,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP04-2116,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1046,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP03-1047,2,0.0,0.004622053,1.9840007e-05,3.6196518e-08
CP92-1781,2,0.0,0.00462205,1.9839948e-05,1.8137968e-10
CP92-1783,2,0.0,0.00462205,1.9839948e-05,1.8137968e-10
CP92-1779,2,0.0,0.00462205,1.9839948e-05,1.8137968e-10
CP92-1777,28,1.3743641602559364e-07,0.00462205,1.9839948e-05,1.8137968e-10
CP92-1778,2,0.0,0.00462205,1.9839948e-05,1.8137968e-10
CP92-1782,2,0.0,0.00462205,1.9839948e-05,1.8137968e-10
CP92-1780,225,2.7671721909428015e-06,0.00462205,1.9839948e-05,1.8137968e-10
CP92-1776,2,0.0,0.00462205,1.9839948e-05,1.8137968e-10
CP08-2153,2,0.0,0.00462205,1.9839907e-05,8.3604476e-07
CP03-1258,2,0.0,0.004622053,1.9839574e-05,2.8281757e-08
CP03-1260,2,0.0,0.004622053,1.9839574e-05,2.8281757e-08
CP03-1261,2,0.0,0.004622053,1.9839574e-05,2.8281757e-08
CP03-1257,2,0.0,0.004622053,1.9839574e-05,2.8281757e-08
CP03-1259,2,0.0,0.004622053,1.9839574e-05,2.8281757e-08
CP68-1067,11,0.00010697358084144071,0.004622053,1.9839492e-05,9.126375e-11
CP12-2367,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2371,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2377,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2374,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2368,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2375,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2373,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP13-2447,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2376,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP11-2120,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2369,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2366,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2370,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP13-2448,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP12-2372,2,0.0,0.00462205,1.9839343e-05,4.666419e-17
CP93-1484,2,0.0,0.0046220473,1.9839215e-05,2.8549596e-20
CP93-1483,2,0.0,0.0046220473,1.9839215e-05,2.8549596e-20
CP93-1482,2,0.0,0.0046220473,1.9839215e-05,2.8549596e-20
CP03-1436,1,0.0,0.004619771,1.9838773e-05,5.413432e-07
CP03-1288,1,0.0,0.004619771,1.9838773e-05,5.413432e-07
CP03-1289,1,0.0,0.004619771,1.9838773e-05,5.413432e-07
CP03-1437,1,0.0,0.004619771,1.9838773e-05,5.413432e-07
CP03-1435,1,0.0,0.004619771,1.9838773e-05,5.413432e-07
CP17-1539,2,0.0,0.004622053,1.9838284e-05,7.849115e-06
CP17-1537,2,0.0,0.004622053,1.9838284e-05,7.849115e-06
CP17-1535,2,0.0,0.004622053,1.9838284e-05,7.849115e-06
CP19-4466,2,0.0,0.004622053,1.9838284e-05,7.849115e-06
CP17-1536,2,0.0,0.004622053,1.9838284e-05,7.849115e-06
CP17-1540,2,0.0,0.004622053,1.9838284e-05,7.849115e-06
CP17-1538,2,0.0,0.004622053,1.9838284e-05,7.849115e-06
CP14-2336,2,0.0,0.004622053,1.9837944e-05,6.1982473e-07
CP15-1556,2,0.0,0.004622053,1.98376e-05,7.684414e-07
CP15-1557,2,0.0,0.004622053,1.98376e-05,7.684414e-07
CP11-1552,2,0.0,0.004622053,1.98376e-05,7.684414e-07
CP13-1758,2,0.0,0.00462205,1.9837082e-05,3.617022e-08
CP13-1762,2,0.0,0.00462205,1.9837082e-05,3.617022e-08
CP13-1760,2,0.0,0.00462205,1.9837082e-05,3.617022e-08
CP13-1763,2,0.0,0.00462205,1.9837082e-05,3.617022e-08
CP13-1761,2,0.0,0.00462205,1.9837082e-05,3.617022e-08
CP13-1759,2,0.0,0.00462205,1.9837082e-05,3.617022e-08
CP17-2225,2,0.0,0.004622053,1.983665e-05,2.9615558e-06
CP17-2224,2,0.0,0.004622053,1.983665e-05,2.9615558e-06
CP98-2101,1,0.0,0.0046197684,1.9836623e-05,1.4374625e-20
CP98-2100,1,0.0,0.0046197684,1.9836623e-05,1.4374625e-20
CP98-2102,1,0.0,0.0046197684,1.9836623e-05,1.4374625e-20
L15-0302,3,2.6053045942830977e-08,0.004622053,1.9836592e-05,1.5363356e-06
L05-0452,2,0.0,0.004622053,1.9836592e-05,1.5363356e-06
HoL08-0720,5,1.0806724759504505e-07,0.004622053,1.9836592e-05,1.5363356e-06
HoCP13-0777,2,0.0,0.004622053,1.9836592e-05,1.5363356e-06
L14-0293,2,0.0,0.004622053,1.9836592e-05,1.5363356e-06
HoCP95-0936,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0934,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0902,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0903,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0931,57,1.707048568277969e-06,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0932,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0950,17,1.1845261269627372e-06,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0957,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0946,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
L00-0254,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0935,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
L03-0392,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
HoCP95-0937,2,0.0,0.004622053,1.983651e-05,1.6157523e-07
CP13-1403,2,0.0,0.004622053,1.9836163e-05,1.6867042e-06
CP13-1401,2,0.0,0.004622053,1.9836163e-05,1.6867042e-06
CP13-1406,2,0.0,0.004622053,1.9836163e-05,1.6867042e-06
CP13-1404,2,0.0,0.004622053,1.9836163e-05,1.6867042e-06
CP13-1405,2,0.0,0.004622053,1.9836163e-05,1.6867042e-06
CP13-1402,2,0.0,0.004622053,1.9836163e-05,1.6867042e-06
CP11-2279,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP11-2278,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP11-2283,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP12-2031,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP12-2029,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP13-2092,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP12-2032,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP11-2282,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP11-2280,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP11-2281,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP11-2284,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CP12-2030,2,0.0,0.00462205,1.9835916e-05,3.126479e-07
CPCL06-3366,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3379,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3381,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3384,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3372,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL02-0988,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3377,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3376,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3382,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3371,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3367,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3385,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3380,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3383,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3368,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3374,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3378,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3370,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3373,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3369,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3375,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CPCL06-3365,2,0.0,0.00462205,1.9835701e-05,6.444628e-08
CP97-1400,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP96-1259,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP96-1255,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP99-1700,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP97-1249,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP97-1404,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP97-1240,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP99-1697,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP97-1393,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
CP97-1242,2,0.0,0.00462205,1.9835516e-05,2.9430149e-08
