katz_centrality,vertex
0.00462205,CP98-1530
0.00462205,CP18-2418
0.00462205,CP03-1377
0.004622053,CP18-2226
0.00462205,CP17-2006
0.004622053,Ho16-9044
0.004622053,Ho19-9329
0.00462205,CP05-1480
0.004622053,L94-0433
0.004622053,CP99-1070
0.0046220473,CP99-1492
0.004622053,CP01-1830
0.004622053,CP12-1764
0.00462205,CP09-1567
0.004622053,CP01-1257
0.004622053,CP75-0366
0.0046220473,CP92-1107
0.0046220473,CP95-1651
0.004622053,L89-0098
0.00462205,CP93-1155
0.004622053,CP15-4049
0.00462205,CP93-1338
0.00462205,CP06-2766
0.004622053,CP17-4622
0.0046220473,CP09-1758
0.00462205,CP91-1242
0.0046220515,CP02-1966
0.00462205,CP09-1985
0.004622053,HoL14-9639
0.004622053,L89-0154
0.00462205,CP98-1003
0.00462205,CP95-1759
0.00462205,CP94-1096
0.00462205,CP19-4353
0.004622053,CP02-2054
0.004622053,CP77-0401
0.00462205,CP06-2165
0.00462205,CP09-1707
0.00462205,CP09-1949
0.00462205,CP19-1276
0.004622053,CP15-1687
0.0046220473,CP18-2437
0.004622053,CP88-0706
0.00462205,CP11-1498
0.004622053,CP98-1623
0.004622053,CP15-4706
0.004622053,HB99-0006
0.004622053,CP16-1750
0.004622053,CP17-2369
0.00462205,CP10-1506
0.004622053,CP84-0719
0.004622053,L20-0065
0.004622053,CP19-1233
0.00462205,CP11-1843
0.004622053,CP04-1661
0.00462205,CP19-2334
0.0046220473,CP91-1301
0.0046220473,CP13-2434
0.004622053,CP00-1950
0.0046220473,CP10-1271
0.0046220473,CP98-1289
0.00462205,CPCL06-3497
0.004622053,CP97-2028
0.00462205,CPCL06-3430
0.004622053,HoCP06-0511
0.004622053,CP14-2369
0.004622053,CP98-1573
0.004622053,CP14-1687
0.004622053,L84-0253
0.00462205,CP10-1102
0.004622053,Ho05-9013
0.00462205,CP17-1853
0.00462205,CP99-1871
0.00462205,CP99-1199
0.004622053,CP19-1319
0.0046220515,CP09-2338
0.004622053,CP03-1914
0.004622053,CP19-1861
0.0046220473,CP12-1192
0.00462205,CP13-2068
0.00462205,CP19-2236
0.004622053,CP02-1696
0.00462205,CP13-1680
0.004622053,Ho19-9301
0.0046220473,CP94-1929
0.004622053,Ho95-0985
0.00462205,CPCL06-3380
0.004622053,CP01-2070
0.0046220473,CP98-1277
0.004622053,CP16-4925
0.00462205,CP03-1866
0.00462205,CP08-1561
0.004622053,CP16-2178
0.004622053,LCP86-0421
0.00462205,CP98-1045
0.0046220473,CP96-1627
0.004622053,HoCP95-0978
0.004622053,Ho15-0958
0.004622053,CP18-1605
0.004622053,CP17-1392
0.004622053,CP14-1885
0.004622053,CP18-1011
0.004622053,HoCP15-0536
0.00462205,CP93-1535
0.00462205,CP19-2207
0.00462205,CP91-1036
0.00462205,CP02-1251
0.004622053,CP03-1580
0.00462205,CP01-1043
0.00462205,CP02-2197
0.00462205,CP18-1493
0.00462205,CP17-1865
0.004622053,HoCP04-0851
0.004622053,L73-0052
0.00462205,CP11-1120
0.004622053,CP17-1786
0.004622053,CP90-0945
0.004622053,CP00-1456
0.004622053,CP04-1729
0.004622053,HoCP22-715
0.00462205,CP93-1603
0.0046220473,CP10-1444
0.004622053,CP16-1992
0.004622053,CP99-1722
0.004622053,Ho00-0007
0.00462205,CP11-1659
0.00462205,CP95-2043
0.004622053,HoCP97-0626
0.00462205,CP06-2170
0.004622053,CP03-1499
0.00462205,CP10-2344
0.00462205,CPCL02-0561
0.004622053,HoCP05-0902
0.00462205,CP11-1409
0.00462205,CP13-1182
0.004622053,L96-0016
0.0046220473,CP11-2202
0.004622053,L61-0046
0.004622053,CP19-1838
0.00462205,CP03-1015
0.004622053,CP16-1284
0.00462205,CP16-4129
0.00462205,CP02-1242
0.004622053,CP97-1520
0.0046220515,CP02-1305
0.00462205,CP90-0934
0.00462205,CP09-1732
0.00462205,CP99-1547
0.004622053,L74-0061
0.00462205,HoCP11-0544
0.004622053,CP03-2079
0.004622053,CP13-2254
0.00462205,CP99-1704
0.0046220473,CP93-1479
0.00462205,CP14-4207
0.004622053,CP01-1232
0.004622053,CP00-1643
0.00462205,CP13-1234
0.004622053,CP19-2085
0.004622053,HoCP97-0671
0.00462205,CP07-2521
0.004622053,CP17-2197
0.004622053,CP01-1921
0.0046220473,CP98-1387
0.004622053,CP03-1666
0.00462205,CP17-1525
0.004622053,CP14-1255
0.004622053,L83-0194
0.00462205,CP94-1198
0.00462205,CP08-1995
0.004622053,CP14-1261
0.004622053,US67-33-7
0.004622053,L20-0034
0.004622053,CP17-1440
0.00462205,CP03-2176
0.004622053,CP16-1065
0.004622053,CP08-1177
0.00462205,CP94-1269
0.00462205,CP13-1260
0.004622053,CP98-1871
0.00462205,US02-0144
0.004622053,Ho11-9350
0.004622053,CP14-1482
0.004622053,CP15-1955
0.00462205,CP06-2637
0.004622053,CP01-1366
0.00462205,H70-0144
0.00462205,CP97-1669
0.0046220473,CP94-1603
0.0046220473,CP13-1048
0.004622053,CP15-1986
0.004622053,CP91-1474
0.004622053,CP07-1680
0.0046220473,CP94-1907
0.0046220473,CP94-2203
0.00462205,CP94-1186
0.004622053,LCP83-0189
0.004622053,CP01-2257
0.004622053,Ho05-9030
0.004622053,CP11-1870
0.004622053,CP02-2050
0.004622053,L98-0197
0.00462205,Ho82-0024
0.00462205,CP11-2334
0.004622053,Ho10-0923
0.00462205,CP03-1941
0.004622053,CP14-1246
0.00462205,CP19-1426
0.00462205,CP12-1339
0.00462205,CP90-1368
0.004622053,CP01-1993
0.00462205,CP02-1078
0.00462205,CP93-1054
0.00462205,CP11-1775
0.0046220473,CP03-1444
0.00462205,CP17-1296
0.0046220473,CP97-1270
0.00462205,CP94-1247
0.004622053,CP71-0439
0.00462205,CP07-1014
0.0046220473,CP18-4053
0.00462205,CP99-1714
0.0046220487,CP06-2307
0.004622053,CP04-1078
0.004622053,CP10-2067
0.0046220473,CP12-2316
0.00462205,CP04-1478
0.004622053,CP02-1515
0.004622053,L18-0470
0.00462205,CP99-1896
0.004622053,CP16-4917
0.004622053,CP03-1886
0.00462205,CP99-1270
0.0046220515,CP15-1652
0.00462205,CP98-2017
0.004622053,Ho11-9304
0.0046220473,CP09-2412
0.004622053,CP90-0912
0.004622053,CP04-2116
0.0046220473,CP92-1761
0.004622053,CP97-2177
0.00462205,CP18-4553
0.00462205,CP95-1787
0.004622053,L94-0409
0.004622053,L68-0062
0.0046220487,CP09-1393
0.00462205,CP15-2173
0.004622053,CP15-2243
0.0046220473,CP97-1011
0.0046220473,CP93-1208
0.004622053,CP02-1332
0.004622053,CP04-1098
0.00462205,LCP86-0466
0.004622053,CP96-1335
0.004622053,CP02-1357
0.004622053,CP17-1695
0.00462205,CP95-1631
0.004622053,CP13-1881
0.0046220473,CP98-2098
0.004622053,CP97-1514
0.00462205,CP17-2165
0.0046220473,CPCL05-1182
0.00462205,CP98-1990
0.004622053,CP99-1363
0.0046220473,CPCL14-4135
0.00462205,CP12-2353
0.004622053,CP03-2197
0.004622053,CP03-1314
0.0046220515,CP14-4483
0.004622053,CP03-1796
0.0046220473,CP09-1845
0.0046220473,CP10-2339
0.004622053,CP12-2455
0.00462205,CP18-2352
0.00462205,CP17-4546
0.004622053,CP14-1626
0.00462205,CP10-1852
0.004622053,CP19-2231
0.00462205,CP17-1825
0.00462205,CP10-2023
0.004622053,CP15-1988
0.00462205,CP15-2167
0.00462205,CP95-1883
0.004622053,CP91-1532
0.004622053,CP15-1310
0.0046220473,CP15-1041
0.004622053,CP06-2749
0.004622053,CP12-1985
0.004622053,CP00-1771
0.004622053,CP16-1969
0.00462205,CPCL02-0063
0.0046220473,CPCL02-1708
0.004622053,CP66-0321
0.00462205,CP02-2522
0.004622053,HoCP14-0890
0.004622053,HoCP05-0925
0.0046220473,CP94-1351
0.0046220473,CP93-1238
0.0046220473,CP94-1045
0.004622053,CP97-1223
0.004622053,L20-0409
0.00462205,Ho04-9069
0.00462205,CP02-1457
0.004622053,CP11-1894
0.00462205,CP13-1344
0.004622053,CP07-1543
0.0046220473,CP95-1980
0.004622053,CP04-1341
0.00462205,CP19-4120
0.00462205,CP14-2133
0.00462205,CP15-1471
0.004622053,CP89-0853
0.00462205,CP96-1043
0.0046220473,CP92-1005
0.004622053,HoCP00-0922
0.00462205,CP99-1994
0.0046220473,CP12-1078
0.004622053,CP02-1027
0.00462205,CP04-1017
0.00462205,CP97-1999
0.00462205,CP12-2344
0.00462205,CP92-1508
0.004622053,CP91-1460
0.004622053,CP14-1575
0.0046220473,CP98-1315
0.004622053,CP19-2008
0.00462205,CP00-2157
0.004622053,CP96-1238
0.00462205,CP16-1119
0.00462205,CP13-1318
0.004622053,CP04-1673
0.004622053,CP03-1319
0.00462205,CP96-1605
0.004622053,CP03-2428
0.00462205,Ho72-0124
0.0046220473,CP16-4221
0.00462205,CP96-1380
0.004622053,L15-0333
0.004622053,Ho19-9313
0.00462205,CP92-1843
0.00462205,CPCL02-1841
0.004622053,CP02-1438
0.004622053,CP14-1374
0.00462205,CP98-1428
0.00462205,CP11-1578
0.00462205,CP10-1605
0.00462205,CP04-1278
0.004622053,HoCP97-0680
0.004622053,CP19-1954
0.00462205,CP03-2440
0.004622053,HoCP00-0914
0.004622053,CP07-1504
0.0046220473,CP99-1532
0.004622053,CP19-1164
0.00462205,CP03-1125
0.004622053,CP16-2017
0.004622053,CP15-1975
0.004622053,CP17-1324
0.0046220473,CP02-1206
0.00462205,CP17-2024
0.0046220473,CP18-2442
0.004622053,L11-0175
0.004622053,CP03-1875
0.00462205,CP11-1106
0.004622053,CP15-1271
0.00462205,CP13-1115
0.0046220473,CP19-1685
0.0046220473,CPCL02-1428
0.00462205,CP12-1555
0.00462205,CP94-2104
0.00462205,CP07-2111
0.004622053,CP15-4599
0.0046220473,CP98-1209
0.00462205,CP19-1811
0.0046220473,CPCL02-6140
0.00462205,CP12-2234
0.0046220473,CP93-1367
0.00462205,CP11-2135
0.00462205,CP14-1378
0.00462205,CP96-1543
0.00462205,CP10-2452
0.00462205,CP12-2343
0.0046220473,CP01-1437
0.00462205,CP98-1772
0.004622053,CP03-1884
0.004622053,CP13-1820
0.004622053,CP74-0312
0.00462205,CP96-1388
0.00462205,HoCP18-0869
0.0046220473,CP13-1126
0.004622053,Ho91-0007
0.004622053,CP96-1804
0.004622053,Ho01-0017
0.00462205,CP02-3007
0.00462205,CP13-1526
0.00462205,CP13-1941
0.00462205,CP19-4093
0.00462205,CP15-4362
0.00462205,CP93-1298
0.00462205,CP99-1098
0.004622053,L19-0002
0.004622053,Ho12-0624
0.004622053,CP00-1993
0.00462205,CP91-2211
0.004622053,L80-0008
0.004622053,CP15-4693
0.0046220473,CP10-1193
0.004622053,CP92-1571
0.00462205,CP11-2042
0.004622053,CP03-2216
0.00462205,CP03-2046
0.00462205,CP93-1577
0.0046220473,CP01-1551
0.0046220487,CP10-1365
0.00462205,US1484
0.00462205,CP11-1021
0.0046220473,CP97-1493
0.00462205,CP02-2430
0.004622053,Ho15-9361
0.00462205,CPCL02-7289
0.00462205,CP94-1128
0.00462205,CP09-1874
0.004622053,CP15-4689
0.0046220473,CPCL05-1306
0.004622053,Ho14-0894
0.004622053,HoCP16-0671
0.0046220473,CP06-2251
0.004622053,CP14-2005
0.004622053,CP07-2094
0.00462205,CP13-1308
0.00462205,CP09-2308
0.00462205,CP99-1445
0.004622053,CP92-1382
0.004622053,Ho15-9348
0.004622053,CP14-1603
0.004622053,CP15-2040
0.00462205,CP19-2264
0.004622053,CP94-1456
0.004622053,CP15-1149
0.00462205,CP95-1255
0.0046220473,CP07-2644
0.00462205,CP07-1220
0.0046220473,CP94-1227
0.004622053,CP17-1328
0.00462205,CP17-4249
0.004622053,CP15-1620
0.004622053,CP17-2015
0.004622053,CP02-1599
0.004622053,CP03-2379
0.004622053,CP18-1263
0.0046220473,CP93-1440
0.004622053,CP06-2955
0.004622053,CP96-1188
0.00462205,CP17-4153
0.00462205,CP10-2271
0.00462205,CP11-1590
0.004622053,CP01-1563
0.00462205,CP95-1337
0.00462205,HoCP99-0801
0.004622053,HoCP09-0812
0.00462205,CP07-1395
0.00462205,CP94-1737
0.004622053,CP02-1110
0.0046220473,CP94-1912
0.00462205,CP06-2439
0.004622053,CP01-1160
0.00462205,Ho09-9134
0.004622053,CP97-1957
0.004622053,CP13-1916
0.004622053,Ho04-9603
0.00462205,CP94-2013
0.004622053,CP13-2205
0.004622053,CP06-2590
0.00462205,CP07-2101
0.004622053,CP10-2460
0.00462205,CP15-1920
0.004622053,CP04-1740
0.004622053,CP11-1077
0.00462205,CP07-2522
0.004622053,CP16-1261
0.004622053,CP15-2308
0.0046220473,CP09-1652
0.004622053,Ho16-9035
0.004622053,CP70-0312
0.0046220473,CP98-1388
0.0046220473,CP92-1025
0.004622053,CP14-1429
0.0046220473,CP11-1701
0.004622053,HoCP95-0905
0.0046220473,CP11-1715
0.004622053,CP97-1524
0.004622053,HoCP18-0841
0.004622053,CP17-4220
0.00462205,CP17-4615
0.00462205,CP16-1022
0.00462205,CPCL02-7259
0.004622053,CP00-2007
0.0046220473,CP00-2149
0.00462205,CP14-1188
0.004622053,HoCP98-0766
0.004622053,CP00-1890
0.004622053,CP15-1770
0.0046220473,CP92-1288
0.004622053,L97-0120
0.004622053,CP02-1101
0.004622053,CP19-4328
0.0046220473,CP99-1535
0.004622053,L05-0466
0.004622053,CP99-1130
0.00462205,CP96-1262
0.004622053,CP95-1606
0.004622053,L89-0142
0.004622053,CP15-1419
0.00462205,CP95-1513
0.004622053,Ho76-0061
0.004622053,CP90-0902
0.00462205,CP10-1434
0.00462205,CP14-2058
0.0046220473,CP11-2362
0.00462205,CP13-1626
0.0046220473,CP06-2583
0.0046220473,CP07-2020
0.004622053,CP01-1593
0.004622053,CP16-2276
0.00462205,CP09-1726
0.00462205,CP96-1617
0.004622053,CP17-4676
0.00462205,CP13-2322
0.004622053,CP90-1423
0.00462205,CP16-1643
0.00462205,CP00-1775
0.00462205,CP98-1784
0.004622053,L95-0464
0.004622053,LCP84-0213
0.00462205,CP12-1779
0.004622053,CP14-1405
0.00462205,CP15-2283
0.004622053,Ho15-9346
0.004622053,CP17-2042
0.004622053,CP14-2317
0.004622053,CP19-4693
0.00462205,CP94-1973
0.00462205,CP00-1986
0.004622053,CP01-1807
0.004622053,CP16-1385
0.0046220473,CP93-1042
0.004622053,CP03-1501
0.00462205,CP03-1869
0.004622053,CP19-1624
0.004622053,HoCP96-0513
0.004622053,CP98-1644
0.00462205,CP03-1994
0.00462205,CP14-2098
0.00462205,CP11-1786
0.00462205,CP02-2419
0.004622053,CP19-1935
0.004622053,CP09-1431
0.00462205,CP14-4418
0.004622053,CP14-1321
0.0046220515,CP17-4503
0.00462205,CP11-1788
0.004622053,CP01-2139
0.004622053,CP99-1368
0.00462205,CP91-1014
0.00462205,CP02-2445
0.00462205,CP94-1098
0.004622053,CP12-2281
0.0046220473,CP10-1655
0.004622053,L98-0163
0.004622053,CP85-0851
0.00462205,CP19-4119
0.004622053,CP16-1997
0.00462205,CP86-0927
0.004622053,CP07-1483
0.00462205,CPCL06-3293
0.00462205,CP14-1582
0.004622053,CP01-1183
0.004622053,Ho08-9501
0.004622053,CP02-1693
0.0046220473,CP98-1938
0.00462205,CP09-1219
0.004622053,CP19-4323
0.00462205,CP01-1687
0.00462205,CP19-4397
0.0046220473,CP12-1223
0.004622053,Ho12-9050
0.004622053,CP94-1769
0.0046220473,L17-0423
0.00462205,CP00-1912
0.004622053,CP15-1351
0.004622053,CP96-1649
0.004622053,CP10-2265
0.004622053,CP90-1591
0.00462205,CP13-1498
0.00462205,CPCL15-4003
0.004622053,CP19-1012
0.004622053,CP11-2132
0.004622053,CP16-1839
0.00462205,CP91-1616
0.004622053,CP03-1585
0.004622053,L95-0478
0.0046220487,CP08-1140
0.00462205,CP11-2493
0.0046220473,CP98-1407
0.00462205,CP01-1690
0.0046220473,CP94-1869
0.00462205,CP18-1152
0.004622053,L75-0002
0.004622053,CP14-4177
0.00462205,CP12-1999
0.0046220473,CP01-1845
0.004622053,Ho15-0566
0.004622053,CP98-1602
0.004622053,CP15-1589
0.004622053,CP01-1880
0.00462205,CP09-1081
0.004622053,L97-0104
0.00462205,CP19-1756
0.004622053,CP17-1190
0.0046220473,CP12-1263
0.004622053,CP14-1076
0.004622053,CP13-1809
0.004622053,L99-0236
0.00462205,CP07-1810
0.0046220473,CPCL14-4101
0.00462205,CP10-1817
0.004622053,CP17-4648
0.00462205,CP04-1009
0.004622053,Ho06-9017
0.004622053,CP19-1855
0.0046220473,CP19-4074
0.004622053,CP96-1067
0.00462205,CP16-2481
0.0046220473,CP12-1274
0.004622053,CP14-1298
0.00462205,CP90-1417
0.00462205,CP01-2237
0.00462205,CP14-1945
0.00462205,CP01-2022
0.004622053,CP16-1962
0.00462205,CP10-1615
0.004622053,CP15-1567
0.00462205,CP10-2373
0.004622053,CP15-2038
0.004622053,CP04-1218
0.00462205,CP99-1728
0.0046220515,CP19-4422
0.00462205,CP16-4006
0.0046220473,CP00-2027
0.00462205,CP92-1328
0.004622053,CP16-1105
0.0046220473,CP11-1630
0.004622053,HoL15-0513
0.004622053,CP61-0041
0.00462205,CP00-2124
0.0046220473,CP16-4276
0.00462205,CP07-1605
0.004622053,L12-0211
0.004622053,CP04-2158
0.00462205,CP12-1823
0.00462205,CP16-1353
0.004622053,CP10-2414
0.004622053,CP85-0867
0.004622053,CP00-1681
0.004622053,CP15-1512
0.004622053,HoCP94-0815
0.00462205,CP16-4043
0.004622053,CP17-4302
0.004622053,CP03-2045
0.0046220473,CP10-1706
0.0046220473,CP09-1932
0.004622053,CP07-2089
0.00462205,CP00-2009
0.00462205,CP18-1032
0.004622053,CP03-2082
0.00462205,CP99-1558
0.00462205,CP01-1097
0.004622053,Ho16-0640
0.004622053,CP96-1224
0.004622053,CP17-1098
0.0046220473,CP12-1045
0.004622053,CP01-1876
0.0046220473,CP18-4194
0.004622053,CP17-1723
0.004622053,L15-0347
0.004622053,CP02-1948
0.0046220473,CP11-1704
0.00462205,CP18-1822
0.00462205,Ho12-9034
0.00462205,CP07-2513
0.0046220473,CP92-1243
0.00462205,CP17-1506
0.004622053,CP00-1291
0.00462205,CP11-1465
0.004622053,Ho19-0966
0.00462205,CP09-1579
0.00462205,HoCP18-0867
0.0046220473,CP98-1459
0.004622053,CP13-2221
0.004622053,CP18-4118
0.00462205,CP99-1780
0.00462205,CP16-2066
0.004622053,CP17-4723
0.0046220515,CP06-2391
0.00462205,CP16-2450
0.00462205,CP17-4123
0.004622053,CP09-2152
0.004622053,CP98-1592
0.00462205,L15-0329
0.004622053,CP10-2263
0.004622053,CP11-1085
0.0046220473,CP93-1009
0.004622053,L18-0461
0.00462205,CP97-1186
0.004622053,CP18-4251
0.00462205,CP17-2020
0.00462205,CP07-1937
0.004622053,CP18-4485
0.00462205,CP13-1363
0.00462205,CP12-1450
0.00462205,CP04-1006
0.004622053,Ho08-9056
0.00462205,CP15-4094
0.00462205,CP02-2013
0.00462205,CP96-1033
0.00462205,CP09-1503
0.00462205,CP04-1363
0.004622053,CP14-1489
0.00462205,CP90-1585
0.004622053,L84-0240
0.0046220473,CP13-2104
0.00462205,CP18-2343
0.00462205,CP13-2269
0.00462205,CP15-2553
0.0046220473,CP15-4579
0.0046220473,CP11-1965
0.004622053,CP04-1091
0.004622053,Ho99-0011
0.00462205,CP07-1394
0.004622053,CP88-0762
0.0046220473,CPCL02-0294
0.00462205,CPCL02-0443
0.00462205,CP13-1718
0.00462205,CP14-1735
0.004622053,CP07-1434
0.004622053,Ho16-0617
0.004622053,L95-0465
0.004622053,CP15-4300
0.00462205,CP12-1436
0.00462205,CP01-1899
0.004622053,CP04-1896
0.00462205,CP95-1916
0.004622053,CP14-2332
0.0046220473,CP11-1948
0.004622053,CP04-1680
0.00462205,CP14-4497
0.004622053,CP03-1539
0.00462205,US66-3-2
0.00462205,CP12-2400
0.00462205,CP07-2257
0.004622053,Ho10-0902
0.0046220473,CP92-1086
0.0046220473,CP10-1503
0.00462205,CP92-1521
0.004622053,CP16-1479
0.00462205,CP97-1126
0.004622053,L99-0229
0.0046220473,CP12-1181
0.004622053,HoCP10-0909
0.0046220473,CP13-2459
0.004622053,CP17-1806
0.00462205,CP92-1839
0.00462205,CP96-1977
0.004622053,HoCP13-0770
0.0046220473,CP13-1904
0.004622053,CP91-1871
0.00462205,CP95-1054
0.00462205,CP12-2138
0.004622053,CP14-1163
0.0046220473,CP98-1896
0.0046220473,CP00-2168
0.00462205,CP15-1842
0.004622053,CP16-1739
0.00462205,CP15-2154
0.0046220473,CP07-1914
0.004622053,CP91-2194
0.0046220473,CP10-1320
0.00462205,CP03-2138
0.00462205,CP07-1793
0.00462205,CP06-2633
0.0046220473,CPCL05-1008
0.00462205,CPCL05-1140
0.00462205,CP10-1206
0.00462205,CP12-1358
0.004622053,L00-0253
0.004622053,L08-0086
0.0046220473,CP98-1715
0.00462205,CP10-2437
0.0046220473,CP99-1504
0.004622053,CP03-1781
0.00462205,CP12-1650
0.0046220515,CP02-2073
0.00462205,CP10-1380
0.00462205,CP01-1972
0.0046220473,CP09-1912
0.00462205,CP07-1586
0.004622053,CP97-2074
0.004622053,CP88-0756
0.004622053,LCP85-0313
0.0046220473,CPCL02-0559
0.00462205,CP11-1651
0.0046220487,CP06-2909
0.0046220473,CP97-1499
0.00462205,CP04-1910
0.00462205,LCP84-0274
0.004622053,HoCP97-0610
0.0046220473,CP97-1496
0.004622053,HoCP19-0941
0.004622053,CP03-1668
0.004622053,CP13-1392
0.00462205,CP01-2498
0.00462205,CP02-1176
0.004622053,CP19-1138
0.004622053,CP16-1803
0.004622053,CP04-1903
0.004622053,CP58-0015
0.004622053,L19-0021
0.004622053,CP19-2005
0.004622053,CP11-1048
0.004622053,CP12-2417
0.00462205,CP93-1723
0.004622053,CP10-2426
0.004622053,CP19-4641
0.004622053,LCP86-0415
0.004622053,L93-0398
0.00462205,CPCL06-3378
0.004622053,HoCP97-0613
0.00462205,CPCL02-6848
0.004622053,CP09-2205
0.00462205,CP11-1873
0.00462205,CP11-1166
0.004622053,CP13-1203
0.004622053,CP98-1753
0.004622053,L90-0185
0.004622053,CP99-1679
0.00462205,CP91-1258
0.004622053,CP90-1598
0.00462205,CP18-1940
0.004622053,L96-0068
0.0046220473,CP14-2154
0.004622053,CP16-1681
0.004622053,CP19-2185
0.0046220473,CP18-1854
0.0046220473,CPCL05-1124
0.0046220473,CP96-1202
0.004622053,CP78-0341
0.004622053,HoCP94-0835
0.00462205,CP06-2781
0.004622053,CP19-1108
0.004622053,CP17-2478
0.004622053,Ho05-9304
0.00462205,CP13-1345
0.004622053,HoCP11-0543
0.0046220473,CP05-1712
0.00462205,CP10-2167
0.004622053,CP01-1567
0.004622053,Ho07-9004
0.004622053,CP07-2131
0.00462205,CP09-2360
0.00462205,CP99-1917
0.0046220473,CP11-2259
0.00462205,CP99-1389
0.0046220473,CP97-2094
0.004622053,CP15-1184
0.004622053,CP91-2148
0.00462205,CP07-2105
0.004622053,CP02-1431
0.00462205,CP92-1192
0.00462205,CP94-1948
0.0046220473,CP18-1072
0.004622053,CP15-1548
0.00462205,CP10-2391
0.004622053,CP14-1124
0.0046220515,CP19-4420
0.004622053,CP19-1870
0.004622053,CP13-2033
0.00462205,CP11-1121
0.004622053,CP18-1459
0.004622053,CP04-2095
0.00462205,CP17-1961
0.00462205,CP98-1740
0.004622053,CP01-1643
0.0046220473,CP10-1405
0.004622053,CP15-2219
0.004622053,CP98-1870
0.004622053,CP02-1864
0.00462205,CP91-1372
0.0046220473,CP98-1396
0.004622053,CP93-1548
0.00462205,CP99-1092
0.004622053,CP06-2865
0.004622053,CP13-2238
0.0046220473,CP16-4267
0.004622053,Ho15-0983
0.0046220473,CP12-1758
0.004622053,CP03-2169
0.0046220473,CP09-1119
0.004622053,CP16-1603
0.004622053,CP99-1128
0.0046220473,CP11-1733
0.0046220473,CP12-1023
0.00462205,CP97-1874
0.004622053,CP77-0417
0.0046220473,CP11-1935
0.0046220473,CP94-2023
0.0046220473,CP96-1475
0.00462205,CP14-1008
0.0046220473,CP99-1355
0.00462205,CP19-1473
0.004622053,CP18-1243
0.0046220473,CP13-1971
0.00462205,CP18-1412
0.00462205,CP95-1031
0.00462205,CP11-1132
0.0046220473,CP06-2252
0.00462205,Ho12-9022
0.0046220473,CP09-2126
0.00462205,CP14-1502
0.004622053,CP16-1491
0.00462205,L96-0084
0.004622053,CP93-1104
0.0046220473,CP92-1072
0.004622053,CP73-0308
0.00462205,CP12-1769
0.004622053,HoCP10-0910
0.00462205,CP16-1703
0.004622053,CP00-1527
0.00462205,CP96-1438
0.00462205,CP02-2280
0.004622053,CP16-1259
0.004622053,CP15-1982
0.004622053,CP01-1616
0.004622053,HoCP97-0625
0.00462205,CP19-1600
0.00462205,CP15-4149
0.0046220473,CP10-2332
0.00462205,CP07-1807
0.00462205,Ho07-9022
0.0046220473,CP94-1605
0.00462205,CP01-2052
0.004622053,CP11-2142
0.0046220473,CP94-1432
0.004622053,CP84-0725
0.00462205,CP02-1923
0.00462205,TCP87-3388
0.0046220473,CP00-1743
0.004622053,Ho16-0653
0.0046220473,CP16-4506
0.00462205,CP09-1188
0.0046220473,CP19-4377
0.00462205,CP19-1472
0.004622053,CP16-4373
0.004622053,CP96-1995
0.00462205,CP99-1623
0.00462205,CP12-2240
0.004622053,L60-0034
0.00462205,CP02-2311
0.00462205,CP19-2240
0.00462205,CP11-1130
0.004622053,CP00-1106
0.00462205,CP16-1727
0.0046220473,CP13-1057
0.004622053,CP02-2181
0.00462205,CP96-1447
0.00462205,Ho07-9025
0.004622053,CP17-1805
0.00462205,CP00-1412
0.00462205,CP09-2146
0.004622053,CP12-2111
0.004622053,CP04-2107
0.004622053,L93-0359
0.004622053,CP17-1407
0.00462205,CP06-2524
0.004622053,CP00-1847
0.00462205,CP93-1493
0.004622053,Ho17-0755
0.00462205,CP97-2098
0.00462205,CP17-2414
0.0046220473,CP09-2298
0.0046220515,CP14-1744
0.004622053,CP04-1225
0.0046220487,CP07-2067
0.00462205,CP96-1980
0.00462205,CP06-2375
0.004622053,CP01-2444
0.004622053,Ho14-9259
0.0046220473,CP92-1239
0.0046220473,CP95-1363
0.004622053,L02-0338
0.004622053,CP15-1834
0.004622053,L65-0092
0.004622053,CP95-1305
0.00462205,CP18-1515
0.00462205,CP02-2194
0.00462205,CP93-1539
0.00462205,CP17-4183
0.00462205,CP15-2342
0.004622053,CP82-0545
