pagerank,vertex
1.9595234e-05,90P19
1.9595234e-05,06P11
1.9595234e-05,HPoly1939-0040
1.9595234e-05,CL42-0072
1.9595234e-05,04P13
1.9595234e-05,LCP85-0316
1.9595234e-05,POLY12-34
1.9595234e-05,CG00-0102
1.9595234e-05,Mix 08-E
1.9595234e-05,male mix 09E
1.9595234e-05,US95-1014
1.9595234e-05,10P8
1.9595234e-05,MPTH97-0204
1.9595234e-05,88P08
1.9595234e-05,CL92-2526
1.9595234e-05,unknown Indian S. spontaneum
1.9595234e-05,CL95-0776
1.9595234e-05,POLY14-021
1.9595234e-05,CL90-4643
1.9595234e-05,CP87-1628
1.9595234e-05,US99-0006
1.9595234e-05,US96-1112
1.9595234e-05,CP91-1980
1.9595234e-05,CP78Poly08
1.9595234e-05,CP92-0624
1.9595234e-05,POLY08-12
1.9595234e-05,MPTH97-0233
1.9595234e-05,MPTH97-0200
1.9595234e-05,US98-1006
1.9595234e-05,US95-1061
1.9595234e-05,HoCP85-0830
1.9595234e-05,POLY12-32
1.9595234e-05,CP88-1162
1.9595234e-05,CP83-1281
1.9595234e-05,CP90-1428
1.9595234e-05,IJ76-497
1.9595234e-05,HPoly1946-0047
1.9595234e-05,POLY07-04
2.0560949e-05,CP00-1396
2.0099671e-05,CP19-4379
1.978771e-05,CP09-1945
2.1130787e-05,LCP85-0308
1.9903364e-05,CP94-1423
3.800776e-05,HoCP01-0508
1.9647243e-05,CP02-2590
5.290729e-05,H59-9993
2.2489334e-05,CP13-1876
2.5904337e-05,CP11-2226
2.0083267e-05,CP95-1607
2.0150454e-05,CP13-1226
1.9635314e-05,CP15-2514
2.0424524e-05,LCP83-0173
2.024421e-05,CP15-1291
2.0177418e-05,CP15-1352
3.0472831e-05,L19-0499
1.9946341e-05,CP09-1410
1.9612695e-05,CP04-2096
2.0705636e-05,CP98-1749
1.985104e-05,CP18-1964
2.0229441e-05,CP15-1636
1.9663063e-05,CP13-1240
1.9928446e-05,CP01-2580
1.9832954e-05,CP14-4329
2.094316e-05,CP10-1438
1.9731804e-05,CP17-2019
2.7945609e-05,Ho94-0071
1.9647088e-05,CP15-1277
1.9809167e-05,CP01-1906
2.5662834e-05,HoCP04-0855
2.1002877e-05,CP08-1435
2.0286046e-05,CP99-1360
1.9818342e-05,CP17-4041
2.0261605e-05,CP15-1312
2.2706578e-05,CP94-1897
1.971336e-05,CPCL02-7380
2.0305408e-05,CP92-1407
1.9988502e-05,CP95-1359
1.9680447e-05,HoCP01-0547
1.9738507e-05,CPCL05-1053
1.9834415e-05,CP77-0310
1.9976964e-05,CP09-2132
2.1495654e-05,CP52-0015
1.9637568e-05,CP19-1110
2.0138876e-05,CP13-1445
1.9665444e-05,CP19-4601
2.4748857e-05,Ho14-9278
2.0497568e-05,CP14-1876
2.1014626e-05,CP17-2464
1.972005e-05,CP00-1260
1.9670266e-05,CP01-2674
2.0238786e-05,HoCP17-0750
1.9719078e-05,CP94-1701
2.0984933e-05,CP86-0926
1.9816232e-05,CP15-1044
2.045501e-05,CP97-2012
1.9952362e-05,CP19-1701
2.9200672e-05,CP00-1122
1.9663856e-05,CP07-2049
2.0758445e-05,Ho90-0024
1.9820398e-05,CP15-2298
2.0697444e-05,HoCP18-0854
1.9722916e-05,CP18-1277
2.0797563e-05,CP13-1456
1.9866255e-05,CP13-2405
1.9946743e-05,CP01-2171
1.9775334e-05,CP99-1449
1.9909592e-05,CP16-1374
2.0797102e-05,CP06-2859
1.9719078e-05,CP94-1680
2.102207e-05,CP11-2340
1.975954e-05,CP14-1223
1.9725694e-05,CP17-1108
2.1015321e-05,CP13-2265
1.9730252e-05,CP17-1400
1.9681927e-05,CP16-4051
1.974174e-05,CP12-1441
2.0012272e-05,CP12-1477
2.5284147e-05,CP96-1981
1.9670266e-05,CP01-1207
2.2813872e-05,HoCP09-0814
1.9842095e-05,CP06-2944
1.971263e-05,CP02-1793
2.0627162e-05,CP14-1549
1.9898043e-05,CP11-2220
1.9842095e-05,CP06-2966
2.022229e-05,CP99-1408
1.9707584e-05,CP16-4916
2.0278309e-05,CP02-2063
2.009325e-05,CP99-1565
1.9718615e-05,CP03-1512
1.9861196e-05,CP98-1887
1.9816503e-05,CP13-2048
2.0220054e-05,CP95-1660
1.9778643e-05,CP00-1082
1.9858435e-05,CP99-1688
2.0272504e-05,CP10-1355
1.9647134e-05,CP01-2208
2.4100882e-05,CP03-2433
2.0220241e-05,CP94-1555
1.9895522e-05,CP91-1233
2.3093327e-05,CP29-0116
1.9666384e-05,CP00-1191
2.0025283e-05,CP06-2169
2.135337e-05,CP06-2181
2.0389025e-05,CP10-2487
1.9803165e-05,CP95-1798
1.9868863e-05,CP09-1310
1.9686582e-05,CP09-2232
2.0439587e-05,LCP85-0384
3.679367e-05,Ho05-9066
1.9878604e-05,CP10-1520
1.9681927e-05,CP16-4029
3.6295303e-05,CP00-1626
2.0380616e-05,HoL14-0869
2.0246667e-05,CP14-1953
2.0178091e-05,CP04-1970
1.9981342e-05,CPCL14-4035
2.722925e-05,CP03-1733
2.033691e-05,L07-0061
2.0364077e-05,CP94-1465
1.9875055e-05,CP97-2081
1.982081e-05,CP08-1852
1.975144e-05,CP97-1018
1.9984614e-05,CP17-2061
2.0081678e-05,CP14-1949
2.0089245e-05,CP97-1865
1.986946e-05,CP15-1125
2.9935703e-05,CP69-1059
1.9681705e-05,CP17-4679
2.0085177e-05,CP97-1362
2.5207946e-05,CP91-1789
2.092315e-05,CP03-1362
2.08997e-05,CP15-1381
1.9965397e-05,CP99-1345
1.972906e-05,HoCP15-0987
2.0047934e-05,CP09-2210
1.9890478e-05,CP04-1354
1.9869278e-05,CP18-1907
1.9688274e-05,CP14-1353
2.5722928e-05,CP84-0773
1.9744732e-05,CP99-1505
1.9793408e-05,CP00-1498
2.5339097e-05,CP14-1058
1.9985122e-05,CP99-1723
2.13738e-05,CP12-2169
1.962599e-05,CP14-1142
2.109168e-05,CP00-1610
1.9920437e-05,CP11-1162
1.9964407e-05,CP10-2320
1.9743158e-05,CP18-4337
1.981032e-05,CP01-2276
2.0530977e-05,CP00-1494
1.9911704e-05,CP13-1483
2.0269687e-05,CP92-1213
1.9695843e-05,CP03-2325
2.4640784e-05,HoCP11-0581
1.9804014e-05,HoCP98-0750
1.9636553e-05,CP16-4571
2.0058584e-05,CP12-2358
2.2315136e-05,HoCP97-0643
2.0038347e-05,HoCP93-0719
1.9732413e-05,CP12-2268
2.0163629e-05,CP10-1080
2.032333e-05,CP16-1289
1.9718185e-05,CP11-2104
2.1205316e-05,CPCL02-0461
1.9894733e-05,CP93-1221
1.9903364e-05,CP94-1412
1.982545e-05,CP00-1951
1.9822763e-05,CP02-2173
1.982089e-05,L09-0108
2.5191286e-05,CP90-1345
1.9991983e-05,CP10-1433
1.9770803e-05,CP97-1614
2.0361149e-05,CP98-1618
2.0439855e-05,LCP82-0063
3.2688316e-05,Ho19-9340
1.9864498e-05,CP11-1463
1.9647134e-05,CP02-2285
2.1189051e-05,L96-0054
1.999451e-05,CP14-4548
2.1489213e-05,CP98-1241
1.9794883e-05,CP19-4253
1.9970903e-05,CP95-1622
1.9630046e-05,CP03-2429
1.9740828e-05,CP12-1395
2.0475662e-05,CP94-1494
1.9965397e-05,CP99-1338
1.9758774e-05,CP02-1205
2.0208008e-05,CPCL06-3243
1.9691894e-05,CP17-4527
2.044676e-05,CP03-2218
1.9687219e-05,CP01-2681
2.0170492e-05,Ho04-9058
1.9719078e-05,CP94-1684
2.047342e-05,CP06-2706
1.9871917e-05,CP18-4032
2.0302614e-05,CP09-1451
1.9640953e-05,CP03-2054
2.0714586e-05,CP04-1005
3.6336598e-05,L08-0082
2.0208008e-05,CPCL06-3245
1.9847776e-05,CP18-4857
2.8756049e-05,CP03-1695
2.5224143e-05,CP14-2125
1.9948522e-05,CP97-1195
1.9595234e-05,US95-1035
1.9595234e-05,TCP04-4685
1.9595234e-05,CP96-1865
1.9595234e-05,MX10-06
1.9595234e-05,CPCL06-8014
1.9595234e-05,IK76-0059
1.9595234e-05,MX10-01
1.9595234e-05,POLY10-05
1.9595234e-05,US99-1044
1.9595234e-05,CP02-2424
1.9595234e-05,CL88-5026
1.9595234e-05,CL93-5194
1.9595234e-05,20P05
1.9595234e-05,19P05
1.9595234e-05,6P05
1.9595234e-05,05P3
1.9901612e-05,CP03-1814
1.994091e-05,CP19-1072
1.9759626e-05,CP02-1970
2.5366802e-05,CP10-1640
2.0261605e-05,CP15-1313
2.0201242e-05,CP98-1030
2.0150324e-05,CP15-4525
1.9856916e-05,CP92-1282
2.0067157e-05,CP10-2082
1.9926332e-05,CP09-2294
2.6846834e-05,CP98-1672
1.987807e-05,CP14-1436
3.0066427e-05,CP00-1628
2.0467862e-05,HoCP97-0666
1.966729e-05,CP03-1517
2.1220154e-05,L68-0022
1.9650202e-05,CP12-1582
1.9603745e-05,CP02-1121
1.964879e-05,CP01-1460
1.9854622e-05,LCP02-0334
1.9603745e-05,CP04-2144
1.9644984e-05,CP02-2487
1.9682611e-05,CP00-1354
1.9613622e-05,CP01-1150
2.0108475e-05,CP03-2131
1.9658086e-05,CP03-1174
1.9814492e-05,CP00-1069
1.99018e-05,CP96-1905
1.9744355e-05,CP99-1967
2.0108475e-05,CP03-1888
2.01527e-05,Ho12-9035
1.9667968e-05,L95-0463
1.9595234e-05,POLY07-07
1.9595234e-05,Mix 08-I
1.9595234e-05,98P03
1.9595234e-05,L85-0313
1.9595234e-05,TCP99-4480
1.9595234e-05,CP84-1714
1.9595234e-05,02P25
1.9595234e-05,L03Poly12
1.9595234e-05,CP88-1573
1.9595234e-05,ISD24
1.9595234e-05,POLY10-04
1.9595234e-05,US90-1026
1.9595234e-05,US90-1021
1.9595234e-05,CP06-1730
1.9595234e-05,SES372
1.9595234e-05,CP91-0578
1.9595234e-05,CL93-5215
1.9595234e-05,CL96-4527
1.9595234e-05,CP89-1325
1.9595234e-05,03P24
1.9595234e-05,IJ76-178
1.9595234e-05,CP64-0059
1.9595234e-05,CR04-0001
1.9595234e-05,03P22
1.9595234e-05,CL93-4672
1.9595234e-05,CP91-2278
1.9595234e-05,CL94-5018
1.9595234e-05,98P01
1.9595234e-05,US77-0010
1.9595234e-05,POLY10-19
1.9595234e-05,US98-1029
1.9595234e-05,CPCL99-2103
2.8172337e-05,Ho14-9413
1.9772653e-05,CP01-1863
1.9647088e-05,CP15-1270
1.9787072e-05,CP14-1234
2.0322503e-05,CP98-2037
2.0012272e-05,CP12-1502
1.9958434e-05,CP97-2140
2.0124426e-05,CP11-1845
2.3854409e-05,L17-0399
1.9804947e-05,CP17-4199
2.0117339e-05,CP18-1862
2.5390786e-05,L17-0415
1.9759711e-05,CP12-1149
1.9786923e-05,CP04-2141
2.223244e-05,CP12-1074
1.9698386e-05,CP92-1421
2.7923248e-05,CP13-2460
2.2981683e-05,CP06-3141
1.9931276e-05,CP13-2250
1.9854724e-05,CP06-2789
2.6262005e-05,HoCP12-0663
2.0447864e-05,CP95-1856
1.9735937e-05,CP06-2230
2.127827e-05,LCP85-0328
2.0674615e-05,CP10-2406
2.0453328e-05,CP11-1773
2.100238e-05,CP93-1080
1.9630108e-05,CP14-1992
1.9735937e-05,CP10-1547
2.0516682e-05,CP11-2512
1.9974317e-05,CP14-1822
1.9964858e-05,CP01-1089
2.0019866e-05,CPCL02-7439
2.0352329e-05,CP91-1631
1.9920684e-05,CP19-2170
2.1710628e-05,CP96-1695
2.2997318e-05,CP19-1753
1.9871915e-05,L18-0475
1.9657664e-05,CP01-1612
1.980151e-05,CP04-1191
1.9987183e-05,CPCL14-4010
2.0103427e-05,CP11-1188
2.032047e-05,CP70-0402
1.9946743e-05,CP00-1072
2.0603668e-05,CP94-1571
1.9864074e-05,CP18-1283
1.9717612e-05,CP99-1761
1.9685887e-05,CP17-1752
2.628627e-05,HoCP94-0805
2.0399137e-05,HoCP19-0946
1.9893598e-05,CP95-2180
1.9773117e-05,CP93-1420
2.1220154e-05,L61-0052
2.2341042e-05,CP62-0374
2.0536776e-05,CP15-4272
2.0066345e-05,CP17-2425
2.044252e-05,CP10-2333
1.9640373e-05,CP18-1357
2.1283198e-05,CPCL06-3264
1.9691177e-05,CP12-1967
1.9759711e-05,CP12-1153
1.9663063e-05,CP14-1262
2.3803319e-05,L18-0474
2.0118187e-05,CP98-1324
2.013839e-05,CP07-1788
2.1122798e-05,CP15-2231
1.9719053e-05,CP00-1698
1.9942609e-05,CP17-1282
2.633696e-05,CP11-1504
1.9617562e-05,CP07-2146
2.0103718e-05,CP19-1339
2.0548163e-05,CPCL06-3149
1.9736857e-05,CP09-2172
2.0694557e-05,CP15-1969
2.805544e-05,CP09-2258
2.0035886e-05,CP16-2041
1.9647987e-05,CP98-1901
1.981577e-05,CP15-1261
1.9816121e-05,CP15-1659
1.965701e-05,CP01-1341
1.9595234e-05,Chapina
1.9595234e-05,CP62-0265
1.9595234e-05,CL83-2031
1.9595234e-05,Mix 07 G
1.9595234e-05,HoCP94-0836
1.9595234e-05,CL93-4688
1.9595234e-05,94P11
1.9595234e-05,Mix 08-1R
1.9595234e-05,CL86-4139
1.9595234e-05,US56-14-4
1.9595234e-05,POLY00-2
1.9595234e-05,CP91-2304
1.9595234e-05,US95-1076
1.9595234e-05,97P6
1.9595234e-05,CL89-5189
1.9595234e-05,Mix 08-1U
1.9595234e-05,H00P4
1.9595234e-05,CP85-1432
1.9595234e-05,06P1
1.9595234e-05,12P17
1.9595234e-05,Mol1231
1.9595234e-05,Chewing4b
1.9595234e-05,POLY10-17
1.9595234e-05,POLY11-04
1.9595234e-05,95P02
1.9595234e-05,US95-1095
1.9595234e-05,06P06
1.9595234e-05,CP99-2099
1.9595234e-05,CP81-1384
1.9595234e-05,CPCL99-4455
1.9595234e-05,CL94-5051
1.9595234e-05,CL41-0106
2.5889465e-05,LCP82-0033
1.9635909e-05,CPCL06-3492
1.9708124e-05,CP02-2343
1.996044e-05,CP01-2550
1.9871917e-05,CP18-4035
1.9727635e-05,CP15-2266
2.2943817e-05,CP04-2026
2.120221e-05,CP18-1900
1.9735457e-05,CP02-1091
2.4411529e-05,CP07-1938
1.9858437e-05,CP94-1501
1.9689744e-05,CP03-1847
2.0922922e-05,CP09-2244
2.4592044e-05,CP00-1243
1.9869796e-05,CP17-1513
1.9746152e-05,CP16-1996
1.9595234e-05,CP82-0550
1.9595234e-05,99P03
1.9595234e-05,CL86-5687
1.9595234e-05,86P1
1.9595234e-05,US95-1031
1.9595234e-05,CP71-0453
1.9595234e-05,US95-1128
1.9595234e-05,HindsSpecial
1.9595234e-05,POLY06-47
1.9595234e-05,CCPoly1983-0084
1.9595234e-05,CP04-2203
1.9595234e-05,US97-1053
1.9595234e-05,US88-1014
1.9595234e-05,CL89-2944
1.9595234e-05,"MER61-12""A"""
1.9595234e-05,POLY11-18
1.9595234e-05,US87-1001
1.9595234e-05,US57-11-2
1.9595234e-05,POLY07-11A
1.9595234e-05,CP91-2164
1.9595234e-05,06P36
1.9595234e-05,CL83-2017
1.9595234e-05,06P17
1.9595234e-05,US57-0159
1.9595234e-05,CP89-2066
1.9595234e-05,TCP88-3461
1.9595234e-05,POLY13-017
1.9595234e-05,POLY12-35
1.9595234e-05,SES147A
1.9595234e-05,11P27
1.9595234e-05,B35-0009
1.9595234e-05,NG57-0208
1.9613622e-05,CP01-1142
1.9603745e-05,CP06-3006
1.9752799e-05,CP02-2589
2.4748588e-05,CP06-2821
1.9603745e-05,CP06-3024
1.9650477e-05,CP06-3029
2.023988e-05,CP98-1760
2.5147245e-05,CP00-2195
1.9649839e-05,CP00-2192
2.3759241e-05,CP99-1988
1.964879e-05,CP01-2470
1.9658086e-05,CP03-1173
2.0051948e-05,CP02-2510
2.1974667e-05,CP03-1974
2.1292857e-05,L85-0327
1.9613359e-05,CP00-2104
1.9745337e-05,CP94-1759
2.1807991e-05,CP01-1842
2.026292e-05,CP10-1693
1.965045e-05,CP95-1035
1.9718185e-05,CP11-2103
1.9717827e-05,CP00-1149
2.0598496e-05,CP13-1422
2.072376e-05,CP04-1874
2.0157546e-05,CP12-2311
1.965255e-05,CP17-2388
1.9723795e-05,CP04-1844
1.9755176e-05,CP19-4863
2.0737361e-05,CP94-1814
1.9932339e-05,CP10-1184
2.1563674e-05,Ho10-9242
1.9647243e-05,CP03-1913
1.9622308e-05,CP02-2444
2.0055004e-05,CP97-1532
1.9693118e-05,CP09-1794
1.9928875e-05,CP19-1716
1.9687795e-05,CP19-2012
1.965835e-05,CP01-2329
2.1552672e-05,L20-0043
1.9735457e-05,CP02-2336
1.9682528e-05,CP04-1983
1.9930156e-05,CP14-2507
4.3035005e-05,US66-61-9
1.9861322e-05,CP95-1431
1.9970701e-05,CP07-2232
1.9671957e-05,CP16-2486
2.0535283e-05,L20-0056
2.1230293e-05,CP13-1926
1.9595234e-05,CP09-4067
1.9595234e-05,21P05
1.9595234e-05,CP85-1207
1.9595234e-05,02P15
1.9595234e-05,TCP01-4562
1.9595234e-05,Mix06-6
1.9595234e-05,POLY12-016
1.9595234e-05,99P01
1.9595234e-05,HPoly1968-0069
1.9595234e-05,US90-1069
1.9595234e-05,11P18
1.9595234e-05,11P2
1.9595234e-05,MPTH99-0461
1.9595234e-05,LCP82-0046
1.9595234e-05,Honey Sorghum
1.9595234e-05,Hemja
1.9663765e-05,CP14-2097
1.9976838e-05,CP93-1635
2.06921e-05,CP15-2470
2.0360952e-05,CP06-2771
1.9706811e-05,CP11-1223
1.9644336e-05,CP12-1952
1.9647987e-05,CP98-1453
2.0323061e-05,CP96-1100
2.1489213e-05,CP98-1228
1.9660389e-05,CP96-1883
1.9678004e-05,CP93-1328
7.450176e-05,Ho89-0020
2.0092142e-05,CP18-1839
1.9864074e-05,CP19-1490
1.999451e-05,CP14-4596
1.9868165e-05,L96-0039
1.9595234e-05,CP36-0111
1.9595234e-05,MPTH97-0107
1.9595234e-05,L91-113
1.9595234e-05,CP89-1509
1.9595234e-05,11P26
1.9595234e-05,CP91-1115
1.9595234e-05,L93-0395
1.9595234e-05,H97-0021
1.9595234e-05,CP31-0386
1.9595234e-05,Mix 08-L
1.9595234e-05,US90-1093
1.9595234e-05,VPoly1969-0070
1.9595234e-05,04P12
1.9595234e-05,CP89-1945
1.9595234e-05,US02-1046
1.9595234e-05,POLY10-09
1.9740804e-05,CP10-1228
1.9842095e-05,CP06-2954
1.985911e-05,CP16-1394
1.9687219e-05,CP01-1520
1.9925139e-05,CP18-1379
2.0011772e-05,CP96-1560
2.01684e-05,CP94-2079
1.997693e-05,CP18-4786
2.0080552e-05,CP91-1007
1.9666326e-05,CP06-3047
2.2361899e-05,Ho16-0643
2.3790966e-05,CPCL02-2747
2.0021731e-05,CP13-1559
2.0171432e-05,CP94-1024
1.9906167e-05,CP19-4027
1.9958434e-05,CP97-2154
1.9744128e-05,CP92-1110
1.9865778e-05,CP13-2129
1.9873098e-05,CP96-1306
1.99088e-05,CP97-1456
1.9745552e-05,CP16-1455
2.0533857e-05,L12-0195
2.131479e-05,CP13-4148
4.0322902e-05,L68-0064
1.9826051e-05,CP19-2074
1.9696841e-05,CP06-2166
1.9703513e-05,CP19-1772
2.0049154e-05,L97-0119
2.1058e-05,CP07-2643
1.9789055e-05,CP14-1447
2.035631e-05,CP13-2281
1.9640338e-05,CP11-1814
1.9595234e-05,CP44-0383
1.9595234e-05,09P05
1.9595234e-05,TCP93-3595
1.9595234e-05,CL89-0616
1.9595234e-05,POLY06-8
1.9595234e-05,CL93-1121
1.9595234e-05,Pasoeroean
1.9595234e-05,CP89-2375
1.9595234e-05,US90-1028
1.9595234e-05,US99-1006
1.9595234e-05,IMP9838
1.9595234e-05,90P05
1.9595234e-05,CPCL96-2061
1.9595234e-05,unknown Java S. officinarum
1.9595234e-05,CL88-2079
1.9595234e-05,SES323
2.009397e-05,CP00-1486
1.9835703e-05,CPCL06-3368
3.313448e-05,CP10-2500
2.0758445e-05,HoCP90-0987
2.8019502e-05,L93-0385
3.6623107e-05,CP07-2650
2.1319329e-05,HoCP97-0672
2.0906587e-05,CPCL02-1489
1.9668312e-05,CP16-2118
1.9908535e-05,CP11-2398
1.9612695e-05,CP04-1820
1.9612695e-05,CP11-2441
2.111756e-05,CP10-1392
1.9654657e-05,CP95-1047
1.9757328e-05,CP16-1790
1.9816503e-05,CP13-2049
1.9898602e-05,CP08-1654
1.9900948e-05,CP11-1029
1.963668e-05,CP19-1244
1.9914987e-05,CP02-2004
1.9765184e-05,CP17-1550
1.9942609e-05,CP17-1283
1.9756155e-05,CP16-1979
1.989387e-05,CP83-0625
1.9679639e-05,CP01-2412
1.9828827e-05,CP10-1115
1.9670266e-05,CP01-1202
1.9849052e-05,L93-0397
2.0148458e-05,CP15-2415
1.9657664e-05,CP01-1584
2.022229e-05,CP99-1381
1.9637568e-05,CP19-1114
1.9826974e-05,CP14-4506
3.6323996e-05,Ba06032
1.9813324e-05,CP04-1299
1.981399e-05,CP13-2117
2.0076559e-05,CP12-2064
1.9687495e-05,CP99-1828
1.9845576e-05,CP00-1383
1.9673324e-05,CP16-1370
1.9817386e-05,CP98-1852
2.2225267e-05,CP04-2149
2.4472172e-05,Ho17-0752
1.9781308e-05,CP84-1322
1.985433e-05,CP98-1776
1.9784035e-05,CP10-1251
1.9662935e-05,CP93-1092
1.9663445e-05,CP03-2016
2.9029305e-05,Ho19-9319
1.987148e-05,CP11-2089
1.968695e-05,CP03-1402
3.3317945e-05,Ho77-0017
1.980151e-05,CP04-1192
1.9765055e-05,CP95-1407
2.046792e-05,CP16-1735
1.9916151e-05,CP98-1649
1.9859992e-05,CP06-2460
2.1215097e-05,CP14-1891
1.980151e-05,CP04-1249
1.985911e-05,CP19-1086
1.9638474e-05,CP04-1125
1.9766185e-05,CP01-2044
1.9622148e-05,CP15-1704
2.1138087e-05,CP95-1697
2.0036798e-05,CP98-1202
1.9622586e-05,CP14-2038
1.9732413e-05,CP12-2269
2.0069956e-05,CP14-2476
2.01973e-05,CP19-2134
1.9691159e-05,CP16-4416
1.9846344e-05,CP19-4544
2.0352329e-05,CP91-1617
2.1572654e-05,CP92-1877
1.9782046e-05,CP95-1810
1.9689025e-05,CP93-1058
1.9640953e-05,CP04-1563
1.9697889e-05,CP09-2185
1.980151e-05,CP03-2472
2.044676e-05,CP03-1316
2.0092313e-05,CP03-2001
2.0094489e-05,CP15-1367
2.068174e-05,CP85-0832
3.652886e-05,CP98-1785
1.9797402e-05,CP14-2086
1.994091e-05,CP15-2003
1.9638474e-05,CP04-1093
2.0709324e-05,CP10-1408
1.9731991e-05,CP13-1179
2.1147847e-05,CPCL06-3235
1.980237e-05,CP18-4409
2.0645803e-05,CP92-1011
2.273851e-05,L09-0126
2.1127822e-05,CP19-1262
1.9676854e-05,CP95-1296
1.9835517e-05,CP96-1259
1.9950132e-05,CP93-1401
2.16996e-05,CP93-1559
1.9679639e-05,CP01-2405
1.9841116e-05,CP11-1911
1.980461e-05,CP03-1819
1.991461e-05,CP14-2418
2.3817562e-05,CP13-2485
2.3918994e-05,CP11-1337
1.9817424e-05,CP92-1604
2.1147498e-05,CP53-0015
3.902727e-05,CP09-1018
2.057736e-05,Ho11-0559
1.99577e-05,CP17-1451
1.9680336e-05,CP98-1255
1.9778332e-05,CP95-1535
1.991225e-05,CP97-1597
2.0203312e-05,CP09-2398
3.629534e-05,CP09-2415
1.9733043e-05,CP03-1574
2.0087258e-05,CP97-1747
1.9928772e-05,CP10-1373
1.9902742e-05,CP13-2017
1.990627e-05,CP14-1372
1.9761643e-05,CP13-1707
1.9978284e-05,CP11-2167
2.0678079e-05,CP13-1375
1.9723457e-05,CP16-2144
3.8739367e-05,LCP82-0092
1.9698386e-05,CP92-1432
1.9741417e-05,CP00-1937
2.06381e-05,CP93-1061
2.1525173e-05,CP16-1717
2.0322983e-05,CP19-1964
1.9717827e-05,CP03-1416
1.9857767e-05,LCP82-0091
6.6645815e-05,TA5
2.0207794e-05,CP19-1633
2.3812214e-05,CP93-1114
3.4380653e-05,US65-096-0198
1.9968404e-05,CP98-1796
1.9777723e-05,CP06-2093
2.0132205e-05,CP18-2357
2.0121593e-05,CP95-2317
2.000152e-05,CP10-1204
2.0047824e-05,CP12-1599
2.056902e-05,HoCP11-0534
1.9632273e-05,CP14-2043
1.9671037e-05,CP12-1087
2.1472564e-05,L19-0484
1.9595234e-05,CP89-2180
1.9595234e-05,IMP3057
1.9595234e-05,US98-1040
1.9595234e-05,CP08- 1553
1.9595234e-05,CP89-2316
1.9595234e-05,POLY06-35
1.9595234e-05,88P16
1.9595234e-05,06P38
1.9595234e-05,RSSpoly
1.9595234e-05,US95-1029
1.9595234e-05,CP89-1643
1.9595234e-05,HoCP92-0672
1.9595234e-05,90P3
1.9595234e-05,TCP02-4621
1.9595234e-05,Poly11-0011
1.9595234e-05,CL90-5017
1.9758487e-05,CP19-1649
2.1182115e-05,HoCP98-0775
2.0025283e-05,CP04-1304
1.9828827e-05,CP10-1116
1.9662039e-05,CP14-1285
1.9823576e-05,CP01-2590
2.0269987e-05,CP07-1389
1.9709316e-05,CP06-3066
2.820999e-05,Ho11-9331
2.0382957e-05,LCP81-0030
2.0003185e-05,CP04-1301
2.0121639e-05,CP19-2073
1.9790306e-05,CP01-2700
1.9818342e-05,CP15-4342
1.9640338e-05,CP10-2375
2.0064757e-05,CP02-2028
1.9595234e-05,SES006
1.9595234e-05,AshyMauritius
1.9595234e-05,US95-1132
1.9595234e-05,US94-1049
1.9595234e-05,04P02
1.9595234e-05,B35-218
1.9595234e-05,CP09-4092
1.9595234e-05,CP52-0258
1.9595234e-05,CPCL03-1341
1.9595234e-05,LCP82-0008
1.9595234e-05,CL85-2154
1.9595234e-05,POLY06-29
1.9595234e-05,MIX97F
1.9595234e-05,CP86-1791
1.9595234e-05,CPCL02-8069
1.9595234e-05,95P14
1.9760337e-05,CP15-1376
1.9806164e-05,CP01-2348
2.1021664e-05,CPCL02-2178
3.0314675e-05,Ho97-0688
3.753596e-05,Ho16-9004
1.9745281e-05,CP17-2083
1.9670266e-05,CP01-2672
1.9767736e-05,CP97-1549
2.0813979e-05,CP17-1237
5.2138133e-05,HoCP15-0550
2.1030393e-05,CP80-0335
1.9736566e-05,CP98-1319
2.1434653e-05,CP02-2481
1.992133e-05,CP94-2012
1.9921674e-05,CP02-1048
2.0382471e-05,CP88-0769
1.9958434e-05,CP97-2169
1.9918809e-05,CP09-2108
2.239038e-05,L72-0033
1.9726696e-05,CPCL01-6012
2.243035e-05,CP92-1161
1.9708948e-05,CP03-1689
1.980675e-05,CP04-1141
2.0070824e-05,CP15-1752
2.318753e-05,Ho94-0808
1.980237e-05,CP18-4406
1.9937994e-05,CP71-0310
1.9895522e-05,CP90-1610
1.9677967e-05,CPCL05-1185
1.9911704e-05,CP12-1663
2.001808e-05,CP15-2126
1.963668e-05,CP19-1249
3.646868e-05,HoCP17-0712
2.1877913e-05,CP94-1572
1.9948522e-05,CP97-1205
2.016578e-05,CP16-1776
1.9669971e-05,CP14-4359
1.9783245e-05,CP14-1733
1.9643308e-05,CP14-1204
2.4425482e-05,CP12-2330
1.9966994e-05,CP14-2374
1.9946341e-05,CP08-1236
2.0456015e-05,L10-0162
2.070671e-05,CP92-1896
2.024421e-05,CP15-1289
1.9885323e-05,CP17-1241
1.9647134e-05,CP02-1133
2.2831115e-05,CP93-1001
1.9595234e-05,93P8
1.9595234e-05,CP06-3432
1.9595234e-05,CP91-0572
1.9595234e-05,EK28
1.9595234e-05,04P2
1.9595234e-05,CC84-0075
1.9595234e-05,CL92-5431
1.9595234e-05,MPTH97-0209
1.9595234e-05,CL86-0265
1.9595234e-05,CP86-2047
1.9595234e-05,CP88-2066
1.9595234e-05,95P08
1.9595234e-05,89P2
